;;;;;;;;;;;;;;
MarkaKodu;TipKodu;MarkaAdı;TipAdı;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013
600;5252;MOTORSIKLET;VESPA PX 150;0;0;0;0;0;0;0;0;62774;56546;50826
600;5253;MOTORSIKLET;VESPA GTV VIA CONDOTTI;0;0;0;0;0;0;0;0;134291;121029;104817
600;5254;MOTORSIKLET;VESPA GTS SUPER 300 i.e.;0;0;0;0;0;0;129944;121614;120437;106597;95549
600;5255;MOTORSIKLET;VESPA GTS TOURING 300 i.e.;0;0;0;0;0;0;0;0;121788;109759;98360
600;5256;MOTORSIKLET;VESPA GTS 300 SUPER SPORT;0;0;0;0;0;0;0;127777;123960;111274;98360
600;5257;MOTORSIKLET;VESPA LXV 125;0;0;0;0;0;0;0;0;70962;63947;55982
600;5258;MOTORSIKLET;VESPA 946 125 i.e.;0;0;0;0;0;0;0;0;154400;139228;134075
600;5259;MOTORSIKLET;VESPA PRIMAVERA 150 4T 3V i.e.;0;0;0;0;0;0;73312;68619;67958;60842;0
600;526;MOTORSIKLET;YAMAHA YP 250;0;0;0;0;0;0;0;0;111857;103550;96021
600;5260;MOTORSIKLET;VESPA LX 125 3V i.e.;0;0;0;0;0;0;0;0;55441;49945;0
600;5261;MOTORSIKLET;VESPA GTV 300 VIA DELLA MODA i.e.;0;0;0;0;0;0;0;0;144632;130332;0
600;5262;MOTORSIKLET;VESPA GTV 250 i.e.;0;0;0;0;0;0;0;0;0;0;0
600;5263;MOTORSIKLET;VESPA PX 150 TOURING;0;0;0;0;0;0;75706;70858;70139;0;0
600;5264;MOTORSIKLET;VESPA SPRINT 125 3V i.e.;0;0;0;0;0;0;0;0;71652;0;0
600;5265;MOTORSIKLET;VESPA PRIMAVERA TOURING 150 3V i.e.;0;0;0;0;0;0;78905;73851;73118;0;0
600;5266;MOTORSIKLET;VESPA SPRINT S 150  3V ABS i.e.;0;0;0;0;0;0;0;74441;0;0;0
600;5267;MOTORSIKLET;VESPA EMPORIO ARMANI 125 i.e. ABS;0;0;0;0;0;0;186330;182025;0;0;0
600;5268;MOTORSIKLET;VESPA PRIMAVERA 150 ABS E4;0;0;0;91863;88928;86064;82278;78127;0;0;0
600;5269;MOTORSIKLET;VESPA PRIMAVERA TOURING 150 ABS E4;0;0;0;0;102176;98085;96276;86608;0;0;0
600;527;MOTORSIKLET;YAMAHA CYGNUS RS;0;0;0;0;0;0;0;0;26211;25112;23330
600;5270;MOTORSIKLET;VESPA SPRINT S 150 ABS E4;135900;121900;115661;113940;107704;100050;98202;0;0;0;0
600;5271;MOTORSIKLET;VESPA RED 125 ABS E4;0;0;0;0;0;216404;210304;194961;0;0;0
600;5272;MOTORSIKLET;VESPA GTS 150 ABS E4;0;0;0;0;0;88942;88456;80345;0;0;0
600;5273;MOTORSIKLET;VESPA GTS SUPER 300 ABS ASR E4;0;0;0;0;0;154212;136677;121854;0;0;0
600;5274;MOTORSIKLET;VESPA GTS SUPERSPORT 300 ABS ASR E4;0;0;0;0;0;157466;140409;124857;0;0;0
600;5275;MOTORSIKLET;VESPA PRIMAVERA 50;93900;82900;79818;75416;63910;57493;0;0;0;0;0
600;5276;MOTORSIKLET;VESPA GTV SEI GIORNI 300 ABS ASR E4;0;0;0;0;0;157466;0;0;0;0;0
600;5277;MOTORSIKLET;VESPA PRIMAVERA ELECTRICA;0;0;0;0;137099;0;0;0;0;0;0
600;5278;MOTORSIKLET;VESPA PRIMAVERA 50 YACHT CLUB;0;0;0;62439;59277;0;0;0;0;0;0
600;5279;MOTORSIKLET;VESPA PRIMAVERA S 150 ABS E4;0;0;0;96013;92758;88781;0;0;0;0;0
600;528;MOTORSIKLET;YAMAHA FZ6 FAZER S2;0;0;0;0;0;0;0;0;186163;178250;165620
600;5280;MOTORSIKLET;VESPA GTS 300 HPE RST;0;0;0;0;160417;0;0;0;0;0;0
600;5281;MOTORSIKLET;VESPA GTS 300 YACHT;0;0;0;0;0;157466;0;0;0;0;0
600;5282;MOTORSIKLET;VESPA SPRINT 150 NOTTE;0;0;103516;100163;0;0;0;0;0;0;0
600;5283;MOTORSIKLET;VESPA SPRINT 50;96900;86900;83954;76866;0;0;0;0;0;0;0
600;5284;MOTORSIKLET;VESPA GTS 300 HPE;0;174900;172183;158813;0;0;0;0;0;0;0
600;5285;MOTORSIKLET;VESPA GTS SUPERSPORT 300 HPE;0;179900;174942;160801;0;0;0;0;0;0;0
600;5286;MOTORSIKLET;VESPA GTS NOTTE 300 HPE;0;0;0;160801;0;0;0;0;0;0;0
600;5287;MOTORSIKLET;VESPA GTS SUPERTECH 300 HPE;0;184900;183970;170739;0;0;0;0;0;0;0
600;5288;MOTORSIKLET;VESPA SEI GIORNI 300 HPE;0;184900;183970;170739;0;0;0;0;0;0;0
600;5289;MOTORSIKLET;VESPA PRIMAVERA 150 SEAN WOTHERSPOON;0;0;119798;119453;0;0;0;0;0;0;0
600;529;MOTORSIKLET;YAMAHA FZ6 FAZER S2 ABS;0;0;0;0;0;0;0;0;205025;196305;182419
600;5290;MOTORSIKLET;VESPA PRIMIVERA 50 SEAN WOTHERSPOON;0;0;96361;89241;0;0;0;0;0;0;0
600;5291;MOTORSIKLET;VESPA SPRINT 50 RACING SIXTIES;0;87900;83954;77311;0;0;0;0;0;0;0
600;5292;MOTORSIKLET;VESPA PRIMAVERA 150 IGET ABS;0;0;89728;87195;0;0;0;0;0;0;0
600;5293;MOTORSIKLET;VESPA PRIMAVERA 150 3V S;0;0;95244;93215;0;0;0;0;0;0;0
600;5294;MOTORSIKLET;VESPA PRIMAVERA 150 3V YACHT;0;0;0;101934;0;0;0;0;0;0;0
600;5295;MOTORSIKLET;VESPA SPRINT RACING SIXTIES 150;0;121900;119798;109103;0;0;0;0;0;0;0
600;5296;MOTORSIKLET;VESPA GTS SUPER RACING SIXTIES 300;0;181900;180348;178814;0;0;0;0;0;0;0
600;5297;MOTORSIKLET;VESPA GTS TOURING 300 HPE;0;181900;180592;172667;0;0;0;0;0;0;0
600;5298;MOTORSIKLET;VESPA PRIMAVERA RED 150 3V S;141900;126900;119798;0;0;0;0;0;0;0;0
600;5299;MOTORSIKLET;VESPA GTS 300 SUPER HPE;0;0;122677;0;0;0;0;0;0;0;0
600;5300;MOTORSIKLET;VESPA PRIMAVERA 150 75TH ANNIVERSARY;0;0;119798;0;0;0;0;0;0;0;0
600;5301;MOTORSIKLET;VESPA PRIMAVERA 50 75TH ANNIVERSARY;0;0;85332;0;0;0;0;0;0;0;0
600;5302;MOTORSIKLET;VESPA GTS 300 75TH ANNIVERSARY;0;0;185970;0;0;0;0;0;0;0;0
600;5303;MOTORSIKLET;VESPA PRIMAVERA 150 TOURING;129900;116900;104632;0;0;0;0;0;0;0;0
600;5304;MOTORSIKLET;VESPA GTS 125;0;123900;122069;0;0;0;0;0;0;0;0
600;5305;MOTORSIKLET;VESPA PRIMAVERA 150 ABS E5;126900;113900;106011;0;0;0;0;0;0;0;0
600;5306;MOTORSIKLET;VESPA PRIMERA 150 S;129900;116900;108769;0;0;0;0;0;0;0;0
600;5307;MOTORSIKLET;VESPA 946 125 CHRISTIAN DIOR E5;0;0;356365;0;0;0;0;0;0;0;0
600;5308;MOTORSIKLET;VESPA GTS RACING SIXTIES 125;0;0;130827;0;0;0;0;0;0;0;0
600;5309;MOTORSIKLET;VESPA GTS SUPERTECH 125;0;131900;130582;0;0;0;0;0;0;0;0
600;5310;MOTORSIKLET;VESPA ELETTRICA 75 KM/H;206900;199900;0;0;0;0;0;0;0;0;0
600;5311;MOTORSIKLET;VESPA JUSTIN BIEBER X VESPA;179900;165900;0;0;0;0;0;0;0;0;0
600;5312;MOTORSIKLET;VESPA PRIMAVERA 125 S;119900;106900;0;0;0;0;0;0;0;0;0
600;5313;MOTORSIKLET;VESPA PRIMAVERA 125 TOURING;119900;106900;0;0;0;0;0;0;0;0;0
600;5314;MOTORSIKLET;VESPA PRIMAVERA PICNIC 125;0;133900;0;0;0;0;0;0;0;0;0
600;5315;MOTORSIKLET;VESPA SPRINT S 125 3V ABS;124900;110900;0;0;0;0;0;0;0;0;0
600;5316;MOTORSIKLET;VESPA NEW GTS SUPERSPORT 300 HPE;224900;201900;0;0;0;0;0;0;0;0;0
600;5317;MOTORSIKLET;VESPA NEW GTS 300 HPE;218900;195900;0;0;0;0;0;0;0;0;0
600;5318;MOTORSIKLET;VESPA NEW GTS SUPERTECH 300 HPE;232900;209900;0;0;0;0;0;0;0;0;0
600;5319;MOTORSIKLET;VESPA NEW GTS SUPERTECH 125;158900;145900;0;0;0;0;0;0;0;0;0
600;5320;MOTORSIKLET;VESPA NEW GTS SUPERSPORT 125;151900;138900;0;0;0;0;0;0;0;0;0
600;5321;MOTORSIKLET;VESPA NEW GTS SUPER 300 HPE;221900;198900;0;0;0;0;0;0;0;0;0
600;5322;MOTORSIKLET;VESPA NEW GTS 125;144900;131900;0;0;0;0;0;0;0;0;0
600;5323;MOTORSIKLET;VESPA NEW GTS SUPER 125;147900;134900;0;0;0;0;0;0;0;0;0
600;5351;MOTORSIKLET;PIAGGIO FLY 100;0;0;0;0;0;0;0;0;33305;28660;25938
600;5352;MOTORSIKLET;PIAGGIO FLY 150;0;0;0;0;0;0;0;0;42661;38094;34381
600;5353;MOTORSIKLET;PIAGGIO X EVO 250;0;0;0;0;0;0;0;0;68965;68898;63932
600;5354;MOTORSIKLET;PIAGGIO MP3 250 RST;0;0;0;0;0;0;0;0;110089;98352;88548
600;5355;MOTORSIKLET;PIAGGIO MP3 300 URBAN LUX;0;0;0;0;0;0;0;0;159369;142376;126835
600;5356;MOTORSIKLET;PIAGGIO X7 EVO 300;0;0;0;0;0;0;0;0;94834;84714;74971
600;5357;MOTORSIKLET;PIAGGIO 300;0;0;0;0;0;0;0;0;95907;85673;75832
600;5358;MOTORSIKLET;PIAGGIO BEVERLY 500 CRUISER;0;0;0;0;0;0;0;0;115100;102829;90999
600;5359;MOTORSIKLET;PIAGGIO BEVERLY 350 SPORT TOURING ABS;0;0;0;0;0;0;0;0;134107;112644;95938
600;5360;MOTORSIKLET;PIAGGIO X EVO 400;0;0;0;0;0;0;0;0;118254;105638;94450
600;5361;MOTORSIKLET;PIAGGIO X10 GT 500 ABS EXECUTIVE;0;0;0;0;0;0;0;0;180907;161624;148787
600;5362;MOTORSIKLET;PIAGGIO LIBERTY 150;0;0;0;0;0;0;0;0;39872;34336;32338
600;5363;MOTORSIKLET;PIAGGIO X10 GT 350 ABS;0;0;0;0;0;0;0;0;128656;114932;0
600;5364;MOTORSIKLET;PIAGGIO FLY 125 3V;0;0;0;0;0;0;0;0;40108;35834;0
600;5365;MOTORSIKLET;PIAGGIO MP3 YOURBAN ERL 300 i.e. RL;0;0;0;0;0;0;0;0;157314;140532;0
600;5366;MOTORSIKLET;PIAGGIO MP3 YOURBAN ERL 300 i.e. RL SE SPORT;0;0;0;0;0;0;0;0;157314;140532;0
600;5367;MOTORSIKLET;PIAGGIO X10 350 ie. EXECUTIVE ABS;0;0;0;0;0;0;148566;143231;141838;122120;103026
600;5368;MOTORSIKLET;PIAGGIO MP3 BUSINESS 300i.e. LT;0;0;0;0;0;0;178451;172034;170368;0;0
600;5369;MOTORSIKLET;PIAGGIO MP3 BUSINESS 500i.e. LT;0;0;0;0;0;0;194685;187693;185869;0;0
600;5370;MOTORSIKLET;PIAGGIO BEVERLEY 300;0;0;0;0;0;0;0;0;0;0;0
600;5371;MOTORSIKLET;PIAGGIO MEDLEY 150i-GET ABS;0;0;0;0;0;0;58261;56170;0;0;0
600;5372;MOTORSIKLET;PIAGGIO LIBERTY 150i-GET ABS;0;0;0;0;0;0;0;42068;0;0;0
600;5373;MOTORSIKLET;PIAGGIO BEVERLY SPORT TOURING 350i.e. ASR ABS;0;0;0;0;0;0;0;135402;0;0;0
600;5374;MOTORSIKLET;PIAGGIO LIBERTY 150 E4;0;0;0;0;0;74603;71736;60737;0;0;0
600;5375;MOTORSIKLET;PIAGGIO LIBERTY S150 E4;0;0;0;0;0;74603;71736;60737;0;0;0
600;5376;MOTORSIKLET;PIAGGIO MEDLEY 150;0;0;0;0;0;89598;73824;73207;0;0;0
600;5377;MOTORSIKLET;PIAGGIO MEDLEY S 150;0;0;0;0;0;89598;73824;73207;0;0;0
600;5378;MOTORSIKLET;PIAGGIO BEVERLY SPORT TOURING 350 ABS E4;0;0;0;0;0;180901;166249;158941;0;0;0
600;5379;MOTORSIKLET;PIAGGIO MP3 SPORT 300 LT ABS E4;0;0;0;0;0;228235;209467;197489;0;0;0
600;5380;MOTORSIKLET;PIAGGIO MP3 SPORT 500 LT ABS E4;0;0;0;0;0;250855;230424;209017;0;0;0
600;5381;MOTORSIKLET;PIAGGIO NRG 50;0;0;0;0;49066;0;0;0;0;0;0
600;5382;MOTORSIKLET;PIAGGIO MP3 SPORT 350 LT ABS E4;0;0;231171;218086;196618;0;0;0;0;0;0
600;5383;MOTORSIKLET;PIAGGIO BEVERLYSPORTTOURING 350 ABS E4 POLICE;0;0;186263;170458;158668;0;0;0;0;0;0
600;5384;MOTORSIKLET;PIAGGIO MEDLEY 150 ABS;121900;110900;108139;0;0;0;0;0;0;0;0
600;5385;MOTORSIKLET;PIAGGIO MEDLEY 150 S ABS;125900;114900;110916;0;0;0;0;0;0;0;0
600;5386;MOTORSIKLET;PIAGGIO MP3 SPORT 400 LT ABS E4;299900;274900;256578;0;0;0;0;0;0;0;0
600;5387;MOTORSIKLET;PIAGGIO BEVERLY SPORT TOURING 400 ABS;0;177900;176589;0;0;0;0;0;0;0;0
600;5388;MOTORSIKLET;PIAGGIO MP3 500 SPORT ADVANCED;0;264900;263066;0;0;0;0;0;0;0;0
600;5389;MOTORSIKLET;PIAGGIO MYMOOVER 125 DELIVERY E5;0;0;131292;0;0;0;0;0;0;0;0
600;5390;MOTORSIKLET;PIAGGIO ONE ACTIVE (L3);0;109900;0;0;0;0;0;0;0;0;0
600;5391;MOTORSIKLET;PIAGGIO BEVERLY 400 S;234900;209900;0;0;0;0;0;0;0;0;0
600;5392;MOTORSIKLET;PIAGGIO BEVERLY 400;229900;204900;0;0;0;0;0;0;0;0;0
600;5393;MOTORSIKLET;PIAGGIO MP3 530 EXCLUSIVE RST;359900;324900;0;0;0;0;0;0;0;0;0
600;541;MOTORSIKLET;KANUNI ATV 250;0;0;0;0;0;0;0;0;57653;57057;50706
600;542;MOTORSIKLET;KANUNI ATV 110;0;0;0;0;0;0;0;0;25025;24779;22018
600;543;MOTORSIKLET;KANUNI ATV 50;0;0;0;0;0;0;0;0;14819;14659;13035
600;544;MOTORSIKLET;KANUNI BUFFALO 150;0;0;0;0;0;0;0;0;68723;68027;60473
600;5451;MOTORSIKLET;MV AGUSTA BRUTALE 1090 R;0;0;0;0;0;0;0;0;223734;211263;190759
600;5452;MOTORSIKLET;MV AGUSTA BRUTALE 920;0;0;0;0;0;0;0;0;190145;179555;162121
600;5453;MOTORSIKLET;MV AGUSTA BRUTALE 675;0;0;0;0;0;0;0;0;167759;158410;143040
600;5454;MOTORSIKLET;MV AGUSTA F3 675;0;0;0;0;0;0;0;0;184550;174275;157354
600;5455;MOTORSIKLET;MV AGUSTA F4 1000R;0;0;0;0;0;0;0;0;289897;273740;248034
600;5456;MOTORSIKLET;MV AGUSTA F4 RR CORTA COSTA;0;0;0;0;0;0;0;0;358072;338127;305303
600;5457;MOTORSIKLET;MV AGUSTA BRUTALE 1090 ABS;0;0;0;0;0;0;250968;216432;207011;0;0
600;5458;MOTORSIKLET;MV AGUSTA BRUTALE 1090 RR ABS;0;0;0;0;0;0;307059;264812;253289;0;0
600;5459;MOTORSIKLET;MV AGUSTA BRUTALE 1090 RR CORSA ABS;0;0;0;0;0;0;349126;301090;287984;0;0
600;5460;MOTORSIKLET;MV AGUSTA F4 ABS;0;0;0;0;0;0;335107;289000;276419;0;0
600;5461;MOTORSIKLET;MV AGUSTA F4 RR ABS;0;0;0;0;0;0;503374;373649;358072;0;0
600;5462;MOTORSIKLET;MV AGUSTA F4 RC;0;0;0;0;0;0;685667;603070;577177;0;0
600;5463;MOTORSIKLET;MV AGUSTA F3 800 EAS ABS;0;0;0;0;0;0;273264;240618;230145;0;0
600;5464;MOTORSIKLET;MV AGUSTA F3 800 AGO;0;0;0;0;0;0;410120;361565;345825;0;0
600;5465;MOTORSIKLET;MV AGUSTA B3 675 EAS ABS;0;0;0;0;0;0;203154;168064;160743;0;0
600;5466;MOTORSIKLET;MV AGUSTA B3 800 EAS ABS;0;0;0;0;0;0;236943;197942;190114;0;0
600;5467;MOTORSIKLET;MV AGUSTA B3 800 EAS ABS RR;0;0;0;0;0;0;250968;216432;207011;0;0
600;5468;MOTORSIKLET;MV AGUSTA DRAGSTER EAS ABS;0;0;0;0;0;0;236943;203610;195454;0;0
600;5469;MOTORSIKLET;MV AGUSTA DRAGSTER EAS ABS RR;0;0;0;0;0;0;279013;240618;230145;0;0
600;5470;MOTORSIKLET;MV AGUSTA RIVALE EAS ABS;0;0;0;0;0;0;236943;204340;195454;0;0
600;5471;MOTORSIKLET;MV AGUSTA STRADALE EAS ABS;0;0;0;0;0;0;250968;216432;207011;0;0
600;5472;MOTORSIKLET;MV AGUSTA TURISMO VELOCE;0;0;0;0;0;0;273264;240618;230145;0;0
600;5473;MOTORSIKLET;MV AGUSTA TURISMO VELOCEEDITION;0;0;0;0;0;0;286659;252714;241720;0;0
600;5474;MOTORSIKLET;MV AGUSTA TURISMO VELOCE LUSSO;0;0;0;0;0;0;293041;264812;253289;0;0
600;5475;MOTORSIKLET;MVAGUSTO F3 675 RC;0;0;0;341213;316303;291200;273264;241629;0;0;0
600;5476;MOTORSIKLET;MV AGUSTA F3 800 RC;0;579446;486206;448453;391615;333285;301164;266293;0;0;0
600;5477;MOTORSIKLET;MV AGUSTA BRUTALE 800 RR SCS;0;0;405795;403701;0;0;0;0;0;0;0
600;5478;MOTORSIKLET;MV AGUSTA BRUTALE 1000 RR;0;802440;733984;706979;0;0;0;0;0;0;0
600;5479;MOTORSIKLET;MV AGUSTA BRUTALE 800 RR;0;427405;417948;0;0;0;0;0;0;0;0
600;5480;MOTORSIKLET;MV AGUSTA BRUTALE 800 ROSSO;0;329428;328058;0;0;0;0;0;0;0;0
600;5481;MOTORSIKLET;MV AGUSTA RUSH 1000;0;985000;972417;0;0;0;0;0;0;0;0
600;5482;MOTORSIKLET;MV AGUSTA DRAGSTER 800RR SCS;0;498357;495558;0;0;0;0;0;0;0;0
600;5483;MOTORSIKLET;MV AGUSTA DRAGSTER 800RC SCS;0;569310;567360;0;0;0;0;0;0;0;0
600;5484;MOTORSIKLET;MV AGUSTA DRAGSTER 800RR;0;431000;430935;0;0;0;0;0;0;0;0
600;5485;MOTORSIKLET;MV AGUSTA 800 ROSSO;0;0;359045;0;0;0;0;0;0;0;0
600;5486;MOTORSIKLET;MV AGUSTA TURISMO VELOCE 800 SCS;0;0;551659;0;0;0;0;0;0;0;0
600;5487;MOTORSIKLET;MV AGUSTA TURISMO VELOCE 800 LUSSO;0;499033;460754;0;0;0;0;0;0;0;0
600;5488;MOTORSIKLET;MV AGUSTA TURISMO VELOCE 800 RC SCS;0;596339;595110;584942;0;0;0;0;0;0;0
600;5489;MOTORSIKLET;MV AGUSTA TURISMO VELOCE 800 ROSSO;0;346500;345725;0;0;0;0;0;0;0;0
600;549;MOTORSIKLET;KANUNI SEYHAN 150 C;0;0;0;0;0;0;25809;23002;22046;18830;16726
600;5490;MOTORSIKLET;MV AGUSTA F3 800 ROSSO;0;440920;437581;0;0;0;0;0;0;0;0
600;5491;MOTORSIKLET;MV AGUSTA F3 800 RR;0;517785;516826;0;0;0;0;0;0;0;0
600;5492;MOTORSIKLET;MV AGUSTA SUPERVELOCE 800;0;517683;516957;458202;0;0;0;0;0;0;0
600;5493;MOTORSIKLET;MV AGUSTA SUPERVELOCE 800 S;0;589750;588433;0;0;0;0;0;0;0;0
600;5494;MOTORSIKLET;MV AGUSTA SUPERVELOCE ALPINE;0;792000;791907;0;0;0;0;0;0;0;0
600;5495;MOTORSIKLET;MV AGUSTA BRUTALE 1000 RS;0;516195;0;0;0;0;0;0;0;0;0
600;5496;MOTORSIKLET;MV AGUSTA DRAGSTER 800 ROSSO;0;400375;0;0;0;0;0;0;0;0;0
600;550;MOTORSIKLET;KANUNI SEYHAN 100 CUP;0;0;0;0;0;0;0;0;15460;15287;13588
600;5501;MOTORSIKLET;APRILIA RSV 4 R APRC;0;0;0;0;0;0;0;0;220692;199269;180094
600;5502;MOTORSIKLET;APRILIA RSV 4 APRC FACTORY;0;0;0;0;0;0;0;0;272968;246478;223183
600;5503;MOTORSIKLET;APRILIA DORSUDURO 1200 ABS;0;0;0;0;0;0;0;0;176401;147658;133290
600;5504;MOTORSIKLET;APRILIA DORSODURO 750 ABS;0;0;0;0;0;0;0;0;140595;126934;109276
600;5505;MOTORSIKLET;APRILIA SRV 850 ABS;0;0;0;0;0;0;0;0;164452;136336;126684
600;5506;MOTORSIKLET;APRILIA RS4 125 4T;0;0;0;0;0;0;64526;58832;55031;49493;0
600;5507;MOTORSIKLET;APRILIA SR MAX 300 i.e.;0;0;0;0;0;0;0;0;73896;64258;0
600;5508;MOTORSIKLET;APRILIA CAPONORD 1200 ABS;0;0;0;0;0;0;177878;176173;170486;164598;0
600;5509;MOTORSIKLET;APRILIA CAPONORD 1200 TRAVEL PACK;0;0;0;0;0;0;0;0;216603;195577;0
600;5510;MOTORSIKLET;APRILIA TUONO V4 R APRC ABS;0;0;0;0;0;0;0;0;228157;206006;0
600;5511;MOTORSIKLET;APRILIA MANA GT 850 ABS;0;0;0;0;0;0;0;0;174883;152169;0
600;5512;MOTORSIKLET;APRILIA SHIVER 750 ABS;0;0;0;0;0;0;0;0;131188;113652;0
600;5513;MOTORSIKLET;APRILIA RSV4 RR 1000;0;0;0;0;0;0;0;0;242607;0;0
600;5514;MOTORSIKLET;APRILIA RSV4 RR 1000 RACEPACK;0;0;0;0;0;0;0;0;273106;0;0
600;5515;MOTORSIKLET;APRILIA RSV4 RF 1000;0;0;0;0;0;0;0;295031;285006;0;0
600;5516;MOTORSIKLET;APRILIA TUONO V4 1100;494900;459900;400581;382019;348245;340764;300069;237674;213517;0;0
600;5517;MOTORSIKLET;APRILIA TUONO V4 FACTORY 1100;554900;489900;450670;416315;382242;373441;349638;312564;237789;0;0
600;5518;MOTORSIKLET;APRILIA CAPONORD 1200 RALLY;0;0;0;0;0;0;216357;198398;194276;0;0
600;552;MOTORSIKLET;KANUNI BOBCAT 150;0;0;0;0;0;0;0;0;38436;38060;33810
600;5520;MOTORSIKLET;APRILIA RS4 125 4T E4;0;0;0;0;0;76508;72973;67496;0;0;0
600;5521;MOTORSIKLET;APRILIA RS4 REPLICA 125 4T E4;0;0;0;0;0;75327;71855;66216;0;0;0
600;5522;MOTORSIKLET;APRILIA TUONO 125;132900;119900;113825;98366;91888;81004;74902;66216;0;0;0
600;5523;MOTORSIKLET;APRILIA TUONO V4 FACTORY 1100 E4;0;0;0;0;0;283732;262972;254711;0;0;0
600;5524;MOTORSIKLET;APRILIA SHIVER 900;0;0;0;186717;167722;159710;155234;150067;0;0;0
600;5525;MOTORSIKLET;APRILIA DORSODURO 900;0;0;0;221258;198376;177190;167252;159022;0;0;0
600;5526;MOTORSIKLET;APRILIA RSV RF E4;0;0;0;0;0;426505;387820;349316;0;0;0
600;5527;MOTORSIKLET;APRILIA RS4 125 4T E5;0;0;0;0;0;76244;0;0;0;0;0
600;5528;MOTORSIKLET;APRILIA RSV4 1100 FACTORY;619900;579900;563370;509566;0;0;0;0;0;0;0
600;5529;MOTORSIKLET;APRILIA TUONO 660;329900;299900;287882;0;0;0;0;0;0;0;0
600;553;MOTORSIKLET;KANUNI HUSSER 125;0;0;0;0;0;0;0;0;18786;18601;16515
600;5530;MOTORSIKLET;APRILIA RS 660;344900;309900;287882;0;0;0;0;0;0;0;0
600;5531;MOTORSIKLET;APRILIA RS4 125;0;106900;105421;0;0;0;0;0;0;0;0
600;5532;MOTORSIKLET;APRILIA RSV4 1100;529900;479900;450670;0;0;0;0;0;0;0;0
600;5533;MOTORSIKLET;APRILIA SR GT 200;129900;116900;0;0;0;0;0;0;0;0;0
600;5534;MOTORSIKLET;APRILIA TUAREG 660;334900;299900;0;0;0;0;0;0;0;0;0
600;5535;MOTORSIKLET;APRILIA TUAREG 660 EVOCATIVE;344900;309900;0;0;0;0;0;0;0;0;0
600;5536;MOTORSIKLET;APRILIA RS 125 GP REPLICA;140900;123900;0;0;0;0;0;0;0;0;0
600;5537;MOTORSIKLET;APRILIA RS 660 STARS&STRIPS;349900;314900;0;0;0;0;0;0;0;0;0
600;5538;MOTORSIKLET;APRILIA TUONO 660 FACT DARK;339900;309900;0;0;0;0;0;0;0;0;0
600;5539;MOTORSIKLET;APRILIA RS 125;132900;119900;0;0;0;0;0;0;0;0;0
600;554;MOTORSIKLET;KANUNI DEER 152;0;0;0;0;0;0;0;0;34766;34415;30581
600;5540;MOTORSIKLET;APRILIA SR GT 200 S;134900;121900;0;0;0;0;0;0;0;0;0
600;5541;MOTORSIKLET;APRILA SR GT 125 S;125900;107900;0;0;0;0;0;0;0;0;0
600;5542;MOTORSIKLET;APRILIA RX 125;117900;105900;0;0;0;0;0;0;0;0;0
600;555;MOTORSIKLET;KANUNI CHEETAH 125;0;0;0;0;0;0;0;0;18550;18359;16326
600;556;MOTORSIKLET;KANUNI TIGRIANA 100;0;0;0;0;0;0;0;0;12124;11988;10652
600;557;MOTORSIKLET;KANUNI RABBIT 50;0;0;0;0;0;0;0;0;34657;34312;30488
600;558;MOTORSIKLET;KANUNI MOPED TURBO GXL;0;0;0;0;0;0;0;0;10181;10074;8961
600;559;MOTORSIKLET;KANUNI MOPED POWER GXL;0;0;0;0;0;0;0;0;10181;10074;8961
600;5601;MOTORSIKLET;STELVIO 1200 4V NTX ABS;0;0;0;0;0;0;0;0;184099;182254;169355
600;5621;MOTORSIKLET;SPADA X-FIRE 200;0;0;0;0;0;0;0;0;22395;0;0
600;5622;MOTORSIKLET;SPADA ELITE 150;0;0;0;0;0;0;0;0;16848;0;0
600;5623;MOTORSIKLET;SPADA X-RAY 150;0;0;0;0;0;0;0;0;21590;0;0
600;563;MOTORSIKLET;KYMCO AGILITY 50;0;0;0;0;0;0;0;0;18601;16655;15467
600;5631;MOTORSIKLET;SHERCO TRIAL TY125 4T;0;0;86703;0;0;0;0;0;0;0;0
600;5632;MOTORSIKLET;SHERCO SE-R 250 FACTORY;0;0;176917;174640;0;0;0;0;0;0;0
600;5633;MOTORSIKLET;SHERCO SE 125R FACTORY;0;0;163021;0;0;0;0;0;0;0;0
600;5634;MOTORSIKLET;SHERCO SEF455R FACTORY;0;0;268627;0;0;0;0;0;0;0;0
600;5635;MOTORSIKLET;SHERCO SEF300R FACTORY;0;0;263086;0;0;0;0;0;0;0;0
600;5636;MOTORSIKLET;SHERCO SE250R FACTORY;0;0;180930;0;0;0;0;0;0;0;0
600;5637;MOTORSIKLET;SHERCO SEF250R FACTORY;0;0;203085;0;0;0;0;0;0;0;0
600;564;MOTORSIKLET;KYMCO AGILITY 125;0;0;0;0;0;0;37396;34171;30642;25550;23520
600;565;MOTORSIKLET;KYMCO MOVIE 125 XL;0;0;0;0;0;0;0;0;31139;27893;25888
600;566;MOTORSIKLET;KYMCO PEOPLE 125;0;0;0;0;0;0;0;0;38534;33308;30949
600;5660;MOTORSIKLET;BEYAZ BYZ2A KAPLAN (JB2S) ELEKTRIKLI;0;0;0;0;0;0;27474;26680;0;0;0
600;567;MOTORSIKLET;KYMCO B&W 150;0;0;0;0;0;0;0;0;49219;44102;40984
